h3_cell,lon,lat,resolution,avg_hex_area_km2,source_wind_lon,source_wind_lat,u10,v10,speed,source_chla_lon,source_chla_lat,chlor_a
8300f0fffffffff,68.48415940696836,82.243594890282,3,12393.43465508816,68.0,82.5,-1.2852815,-0.54865396,2.3924532,68.0,82.5,0.0
8300f1fffffffff,67.56934853531577,83.3774440917923,3,12393.43465508816,68.0,83.5,-1.3796133,-0.4931933,2.4409041,68.0,83.5,0.0
8300f2fffffffff,75.47017601163863,81.68959108960546,3,12393.43465508816,75.0,81.5,-1.2694899,-0.19445406,2.3614247,75.0,81.5,0.0
8300f3fffffffff,75.73533640874022,82.83252178148301,3,12393.43465508816,76.0,82.5,-1.3746006,-0.19477622,2.382835,76.0,82.5,0.0
8300f4fffffffff,62.38749552427218,81.55722369968676,3,12393.43465508816,62.0,81.5,-0.93045247,-0.78244126,2.1585941,62.0,81.5,0.0
8300f5fffffffff,60.63267786569678,82.66483926667973,3,12393.43465508816,61.0,82.5,-1.1790799,-0.79506737,2.3881295,61.0,82.5,0.0
8300f6fffffffff,69.16554042620439,81.11053374878081,3,12393.43465508816,69.0,81.5,-1.1036146,-0.5289527,2.284282,69.0,81.5,0.0
830100fffffffff,28.64318866686149,72.68049153144915,3,12393.43465508816,29.0,72.5,0.5580519,-0.80868465,2.6851938,29.0,72.5,1.3620921
830101fffffffff,26.044876889328407,73.39550207797394,3,12393.43465508816,26.0,73.5,-0.05611413,-1.3719277,2.9136815,26.0,73.5,1.0595194
830102fffffffff,31.974102376669904,72.83143866450263,3,12393.43465508816,32.0,72.5,0.52158386,-0.78389096,2.632334,32.0,72.5,1.3694627
830103fffffffff,29.487095369777386,73.59290236682938,3,12393.43465508816,29.0,73.5,0.030896187,-1.2244911,2.776493,29.0,73.5,1.0365502
830104fffffffff,27.89322129231677,71.77980501443477,3,12393.43465508816,28.0,71.5,,,,28.0,71.5,
830105fffffffff,25.415510499571305,72.47821905850942,3,12393.43465508816,25.0,72.5,0.3577738,-0.95354414,2.7924662,25.0,72.5,1.1383046
830106fffffffff,31.0267034454722,71.93815313266728,3,12393.43465508816,31.0,71.5,,,,31.0,71.5,
830108fffffffff,23.76277545422914,75.0237200108986,3,12393.43465508816,24.0,75.5,-0.89110684,-1.7123244,2.8986096,24.0,75.5,1.1436794
830109fffffffff,20.480788581854856,75.6811135756568,3,12393.43465508816,20.0,75.5,-1.219841,-1.3429459,2.7892094,20.0,75.5,1.3063593
83010afffffffff,27.571236096033992,75.26765090495445,3,12393.43465508816,28.0,75.5,-0.61375064,-1.8098141,3.0410898,28.0,75.5,1.347969
83010bfffffffff,24.3944108496466,75.98246968617042,3,12393.43465508816,24.0,75.5,-0.89110684,-1.7123244,2.8986096,24.0,75.5,1.1436794
83010cfffffffff,23.213602560153056,74.07814014787225,3,12393.43465508816,23.0,74.5,-0.54967934,-1.6997728,3.030325,23.0,74.5,1.3623028
83010dfffffffff,20.13237574094041,74.72280984792134,3,12393.43465508816,20.0,74.5,-0.8770094,-1.54054,2.943398,20.0,74.5,0.9180058
83010efffffffff,26.75762714536951,74.32554121167021,3,12393.43465508816,27.0,74.5,-0.3459668,-1.6539396,3.0471869,27.0,74.5,1.2273023
830110fffffffff,37.519489601052825,72.10098090811186,3,12393.43465508816,38.0,72.5,0.18754727,-0.74432755,2.5656765,38.0,72.5,1.6072237
830111fffffffff,35.38981199492511,72.92768979149793,3,12393.43465508816,35.0,72.5,0.33493927,-0.77181005,2.6420267,35.0,72.5,1.6747671
830112fffffffff,40.84100743837759,72.1004640115754,3,12393.43465508816,41.0,72.5,0.38803422,-0.7911148,2.6263847,41.0,72.5,1.7173707
830113fffffffff,38.86854570737162,72.96637649322325,3,12393.43465508816,39.0,72.5,0.23792717,-0.76801854,2.5720823,39.0,72.5,1.5947818
830114fffffffff,36.3105447911536,71.24134284049569,3,12393.43465508816,36.0,71.5,0.62895733,-0.70470214,2.5902228,36.0,71.5,1.3805127
830115fffffffff,34.24136578438894,72.04612755131225,3,12393.43465508816,34.0,72.5,0.41808578,-0.78145003,2.6429367,34.0,72.5,1.5368853
830116fffffffff,39.45345479140219,71.25834904543174,3,12393.43465508816,39.0,71.5,0.5399165,-0.72050023,2.556819,39.0,71.5,1.6984425
830118fffffffff,34.24722004906426,74.6455595616163,3,12393.43465508816,34.0,74.5,-0.45281813,-1.3186849,2.8106298,34.0,74.5,1.2268192
830119fffffffff,31.535243373307736,75.44917177856918,3,12393.43465508816,32.0,75.5,-0.71929085,-1.6662683,2.9983213,32.0,75.5,1.3192648
83011afffffffff,38.1402009194985,74.70989334982124,3,12393.43465508816,38.0,74.5,-0.38238835,-1.2023613,2.6700869,38.0,74.5,1.2828965
83011bfffffffff,35.624536373084325,75.5634215217549,3,12393.43465508816,36.0,75.5,-0.67548984,-1.5148046,2.8284926,36.0,75.5,1.0778781
83011cfffffffff,33.04000180441988,73.73434358378316,3,12393.43465508816,33.0,73.5,0.024224557,-1.0215938,2.7450905,33.0,73.5,1.0825806
83011dfffffffff,30.44332472540402,74.5161669354655,3,12393.43465508816,30.0,74.5,-0.3716092,-1.5032566,2.951252,30.0,74.5,1.0404642
83011efffffffff,36.6805560590798,73.81622334235952,3,12393.43465508816,37.0,73.5,-0.124907844,-0.93516874,2.6744373,37.0,73.5,1.5223253
830120fffffffff,24.35496698576733,70.6839332024754,3,12393.43465508816,24.0,70.5,,,,24.0,70.5,
830121fffffffff,21.926409755967885,71.32484084504283,3,12393.43465508816,22.0,71.5,0.753364,-0.593979,2.942607,22.0,71.5,0.9593751
830122fffffffff,27.22255409917721,70.89152472067308,3,12393.43465508816,27.0,70.5,,,,27.0,70.5,
830123fffffffff,24.85583264865636,71.57422532468993,3,12393.43465508816,25.0,71.5,,,,25.0,71.5,
830124fffffffff,23.90417193299976,69.80765710268949,3,12393.43465508816,24.0,69.5,,,,24.0,69.5,
830125fffffffff,21.58644275374981,70.43589029063985,3,12393.43465508816,22.0,70.5,,,,22.0,70.5,
830126fffffffff,26.619398995054937,70.01618301908893,3,12393.43465508816,27.0,70.5,,,,27.0,70.5,
830128fffffffff,19.56160684134215,72.84946542962842,3,12393.43465508816,20.0,72.5,0.105978735,-1.1128014,3.0607004,20.0,72.5,0.49266183
830129fffffffff,16.614331430119602,73.4327326639202,3,12393.43465508816,17.0,73.5,-0.23839605,-1.4714,3.1815686,17.0,73.5,0.36021125
83012afffffffff,22.731816867202348,73.14622518055438,3,12393.43465508816,23.0,73.5,-0.1890024,-1.462739,3.063896,23.0,73.5,0.94312686
83012bfffffffff,19.82867280990108,73.77884034797988,3,12393.43465508816,20.0,73.5,-0.3044399,-1.4542763,3.1326625,20.0,73.5,0.45411846
83012cfffffffff,19.324935229189947,71.93488666858077,3,12393.43465508816,19.0,71.5,0.61578804,-0.7802853,3.1750307,19.0,71.5,0.6521164
83012dfffffffff,16.54331337893557,72.50976860629207,3,12393.43465508816,17.0,72.5,0.18468134,-1.3237402,3.2615862,17.0,72.5,0.38025832
83012efffffffff,22.30578929915453,72.22836004231738,3,12393.43465508816,22.0,72.5,0.1804231,-1.0716645,2.9569094,22.0,72.5,0.7852207
830130fffffffff,32.28928982024993,70.30946160907892,3,12393.43465508816,32.0,70.5,1.0661671,-0.569111,2.5744298,32.0,70.5,0.8477132
830131fffffffff,30.179526113351063,71.05552011011957,3,12393.43465508816,30.0,71.5,,,,30.0,71.5,
830132fffffffff,35.22188796977376,70.38903017716629,3,12393.43465508816,35.0,70.5,0.9900055,-0.618178,2.5804453,35.0,70.5,1.1031146
830133fffffffff,33.21370309343488,71.17299633869337,3,12393.43465508816,33.0,71.5,0.89156634,-0.66040546,2.6143198,33.0,71.5,0.9519079
830134fffffffff,31.453726442702877,69.45645483033276,3,12393.43465508816,31.0,69.5,,,,31.0,69.5,
830135fffffffff,29.41778444274005,70.18435669047989,3,12393.43465508816,29.0,70.5,,,,29.0,70.5,
830136fffffffff,34.23709819938786,69.54530876760488,3,12393.43465508816,34.0,69.5,,,,34.0,69.5,
830140fffffffff,5.106417956468533,76.79301593524352,3,12393.43465508816,5.0,76.5,0.5635633,-2.3558466,3.250448,5.0,76.5,0.3917123
830141fffffffff,0.6914912868293424,77.14900946325223,3,12393.43465508816,1.0,77.5,0.4651589,-2.9208493,3.586623,1.0,77.5,0.8337406
830142fffffffff,8.760069695010694,77.33566410580146,3,12393.43465508816,9.0,77.5,0.01682192,-1.9514521,3.010861,9.0,77.5,0.42267522
830143fffffffff,4.221957259388376,77.75478831610403,3,12393.43465508816,4.0,77.5,0.4386578,-2.7073576,3.4949636,4.0,77.5,0.5093109
830144fffffffff,5.862485191827441,75.84231007893997,3,12393.43465508816,6.0,75.5,0.5892869,-2.150372,3.27475,6.0,75.5,0.429052
830145fffffffff,1.793667965907523,76.2113442410247,3,12393.43465508816,2.0,76.5,0.5710472,-2.5535772,3.3249712,2.0,76.5,0.6237552
830146fffffffff,9.271582254783858,76.36547863912688,3,12393.43465508816,9.0,76.5,0.19377807,-1.7484185,2.9285922,9.0,76.5,0.33977646
830148fffffffff,-5.658508915749535,78.34754604113641,3,12393.43465508816,-6.0,78.5,0.2603325,-2.886044,3.3878086,-6.0,78.5,0.0
830149fffffffff,-10.888484241681615,78.50868548912264,3,12393.43465508816,-11.0,78.5,0.10206857,-2.2024627,2.7125344,-11.0,78.5,0.0
83014afffffffff,-2.131642973381457,79.04560079064875,3,12393.43465508816,-2.0,79.5,0.19960275,-3.2799308,3.694271,-2.0,79.5,0.0
83014bfffffffff,-7.694425296475477,79.26782757353125,3,12393.43465508816,-8.0,79.5,0.104017854,-2.8807282,3.298049,-8.0,79.5,0.0
83014cfffffffff,-3.939583688340951,77.4272172851221,3,12393.43465508816,-4.0,77.5,0.5883355,-2.989147,3.5637708,-4.0,77.5,1.3492877
83014dfffffffff,-8.738741959461443,77.62246960072386,3,12393.43465508816,-9.0,77.5,0.44941372,-2.40365,3.0308397,-9.0,77.5,0.0
83014efffffffff,-0.5997781530091078,78.09441521221825,3,12393.43465508816,-1.0,78.5,0.37347257,-3.3116386,3.8211665,-1.0,78.5,0.94454557
830150fffffffff,17.01712162028007,77.27242550013952,3,12393.43465508816,17.0,77.5,,,,17.0,77.5,
830151fffffffff,12.775510865089984,77.8306026621069,3,12393.43465508816,13.0,77.5,-0.74406314,-0.9808284,2.2607207,13.0,77.5,1.1505077
830152fffffffff,21.35788663213405,77.63932205969927,3,12393.43465508816,21.0,77.5,-1.0934967,-1.248244,2.1427932,21.0,77.5,0.0
830153fffffffff,17.163735323704756,78.26822928644036,3,12393.43465508816,17.0,78.5,,,,17.0,78.5,
830154fffffffff,16.89312316362931,76.29071550431517,3,12393.43465508816,17.0,76.5,,,,17.0,76.5,
830155fffffffff,12.987234470149248,76.84491384758898,3,12393.43465508816,13.0,76.5,-0.9196153,-1.1055653,2.7648883,13.0,76.5,0.38161704
830156fffffffff,20.88453626502366,76.65342205780023,3,12393.43465508816,21.0,76.5,-1.2737598,-1.4247617,2.6641438,21.0,76.5,1.2157874
830158fffffffff,7.432123210487779,79.31333152779241,3,12393.43465508816,7.0,79.5,-0.46645147,-3.1275756,3.7221417,7.0,79.5,0.6542574
830159fffffffff,1.91323464642649,79.7068570703939,3,12393.43465508816,2.0,79.5,0.07886273,-3.3711264,3.8008413,2.0,79.5,1.2511119
83015afffffffff,12.217662391733928,79.84266203917522,3,12393.43465508816,12.0,79.5,,,,12.0,79.5,
83015bfffffffff,6.548955981461456,80.3192433894101,3,12393.43465508816,7.0,80.5,-0.40987572,-2.8811245,3.4545732,7.0,80.5,1.4476255
83015cfffffffff,8.156052797635622,78.3185089653232,3,12393.43465508816,8.0,78.5,-0.053352654,-2.4112825,3.2764268,8.0,78.5,0.5365643
83015dfffffffff,3.173916444924405,78.72654843221817,3,12393.43465508816,3.0,78.5,0.26605266,-3.1847088,3.816743,3.0,78.5,0.5537252
83015efffffffff,12.523269566928056,78.82998328237221,3,12393.43465508816,13.0,78.5,,,,13.0,78.5,
830160fffffffff,3.573488662296807,74.36479402710972,3,12393.43465508816,4.0,74.5,0.62252927,-2.2803626,3.4369192,4.0,74.5,0.37372205
830161fffffffff,-0.1011051416791688,74.6939280664676,3,12393.43465508816,0.0,74.5,0.5026363,-2.2950578,3.3534105,0.0,74.5,0.38730124
830162fffffffff,6.516009922117835,74.90349652313998,3,12393.43465508816,7.0,74.5,0.49504796,-2.1226294,3.4464831,7.0,74.5,0.40244755
830163fffffffff,2.7447904663891256,75.28289549851903,3,12393.43465508816,3.0,75.5,0.66575027,-2.3181543,3.29507,3.0,75.5,0.46761933
830164fffffffff,4.301681387113776,73.45791710026393,3,12393.43465508816,4.0,73.5,0.4911842,-2.3536286,3.664287,4.0,73.5,0.3574403
830165fffffffff,0.8678488111252439,73.79826752667772,3,12393.43465508816,1.0,73.5,0.38437933,-2.3400238,3.5486598,1.0,73.5,0.3590376
830168fffffffff,-5.304898319533286,75.84532479710413,3,12393.43465508816,-5.0,75.5,0.58584094,-2.5827076,3.351698,-5.0,75.5,0.8335532
830169fffffffff,-9.091362986842263,75.87145196683836,3,12393.43465508816,-9.0,75.5,0.7587825,-2.6938148,3.436769,-9.0,75.5,1.0055245
83016afffffffff,-2.471448671749967,76.51001288741062,3,12393.43465508816,-2.0,76.5,0.62517476,-2.771579,3.4668677,-2.0,76.5,0.80408764
83016bfffffffff,-6.897115859074456,76.73351951793207,3,12393.43465508816,-7.0,76.5,0.7327455,-2.7738464,3.4173043,-7.0,76.5,1.3508143
83016cfffffffff,-3.8190342792524095,74.9190341338181,3,12393.43465508816,-4.0,74.5,0.42965394,-2.3519561,3.2582054,-4.0,74.5,0.5221447
83016dfffffffff,-7.345193751982069,74.96229222802619,3,12393.43465508816,-7.0,74.5,0.4561202,-2.433437,3.264302,-7.0,74.5,0.76329017
83016efffffffff,-1.204519003808353,75.59831143222078,3,12393.43465508816,-1.0,75.5,0.5763961,-2.4847472,3.3132482,-1.0,75.5,0.6222554
830170fffffffff,13.322759461271474,74.91588583446878,3,12393.43465508816,13.0,74.5,-0.09943941,-1.7039359,3.2125616,13.0,74.5,0.34302333
830171fffffffff,9.710263560483789,75.40848676922562,3,12393.43465508816,10.0,75.5,0.10999335,-1.8226633,3.139758,10.0,75.5,0.3199163
830172fffffffff,16.786882938671873,75.32337991525921,3,12393.43465508816,17.0,75.5,-1.2247142,-1.4970365,3.0606594,17.0,75.5,1.0821763
830173fffffffff,13.167472545755576,75.87324881693556,3,12393.43465508816,13.0,75.5,-0.4187519,-1.5274804,3.0428257,13.0,75.5,0.358689
830174fffffffff,13.457939081634429,73.97305497580071,3,12393.43465508816,13.0,73.5,0.1776384,-1.7239965,3.3787923,13.0,73.5,0.37304062
830175fffffffff,10.09059274837198,74.46511165485408,3,12393.43465508816,10.0,74.5,0.2427656,-1.9598283,3.3601027,10.0,74.5,0.32853508
830176fffffffff,16.69484163270165,74.37065443366569,3,12393.43465508816,17.0,74.5,-0.8112788,-1.5234162,3.1524692,17.0,74.5,0.54461825
830180fffffffff,52.90687191786139,72.51173395451913,3,12393.43465508816,53.0,72.5,,,,53.0,72.5,
830181fffffffff,51.54453761829807,73.50131152118487,3,12393.43465508816,52.0,73.5,-0.05378191,-0.09006259,2.2719305,52.0,73.5,1.4097514
830182fffffffff,56.317864212246526,72.24403026711458,3,12393.43465508816,56.0,72.5,,,,56.0,72.5,
830183fffffffff,55.18212029174088,73.25796030779952,3,12393.43465508816,55.0,73.5,,,,55.0,73.5,
830184fffffffff,50.84495986066265,71.75334109936104,3,12393.43465508816,51.0,71.5,,,,51.0,71.5,
830185fffffffff,49.4314015141134,72.71827175167498,3,12393.43465508816,49.0,72.5,0.12889454,-0.19074917,2.5078692,49.0,72.5,1.2489101
830186fffffffff,54.11837700212018,71.5213428408371,3,12393.43465508816,54.0,71.5,,,,54.0,71.5,
830188fffffffff,52.42571406201394,75.28454433859416,3,12393.43465508816,52.0,75.5,-0.39496595,-0.6943931,2.3405304,52.0,75.5,1.110545
830189fffffffff,50.73502118410083,76.29216201690416,3,12393.43465508816,51.0,76.5,-0.39978114,-1.1048715,2.3855474,51.0,76.5,1.035876
83018afffffffff,56.5157810810154,75.02593987631475,3,12393.43465508816,57.0,75.5,,,,57.0,75.5,
83018bfffffffff,55.153994990902135,76.06407754417118,3,12393.43465508816,55.0,76.5,-0.36474028,-0.8274318,2.2044158,55.0,76.5,1.234975
83018cfffffffff,50.003209614984215,74.48767750619382,3,12393.43465508816,50.0,74.5,-0.2196109,-0.63442224,2.4407945,50.0,74.5,1.4748799
83018dfffffffff,48.24787238970107,75.46793908967442,3,12393.43465508816,48.0,75.5,-0.3329483,-1.0936084,2.5543265,48.0,75.5,1.1443957
83018efffffffff,53.8950097517474,74.27222200914707,3,12393.43465508816,54.0,74.5,-0.4600467,0.051042527,2.263197,54.0,74.5,1.4503993
830190fffffffff,60.452454314293,70.88789592412562,3,12393.43465508816,60.0,70.5,0.725691,-0.25096792,2.1972244,60.0,70.5,1.1269851
830191fffffffff,59.64279870077952,71.91672447919579,3,12393.43465508816,60.0,71.5,0.37166256,-0.44283754,2.1488762,60.0,71.5,1.8755895
830192fffffffff,63.48096511894947,70.49015997111654,3,12393.43465508816,63.0,70.5,0.6891069,-0.119143486,2.1698003,63.0,70.5,1.4374856
830193fffffffff,62.863461126553446,71.53200782388963,3,12393.43465508816,63.0,71.5,0.3157364,-0.21225943,2.1167338,63.0,71.5,1.0092909
830194fffffffff,58.2282557817013,70.22445809951965,3,12393.43465508816,58.0,70.5,0.44239396,-0.44605914,2.2314591,58.0,70.5,1.0521066
830195fffffffff,57.32670577678737,71.23232781983091,3,12393.43465508816,57.0,71.5,,,,57.0,71.5,
830196fffffffff,61.17599086623324,69.86513345145025,3,12393.43465508816,61.0,69.5,,,,61.0,69.5,
830198fffffffff,61.38079535422504,73.63531428382277,3,12393.43465508816,61.0,73.5,0.025233999,-0.55769914,1.8026458,61.0,73.5,0.0
830199fffffffff,60.48080677624684,74.69436140382773,3,12393.43465508816,60.0,74.5,-0.37150478,-1.0731266,1.5973372,60.0,74.5,0.71208465
83019afffffffff,64.92237387770646,73.21921779275928,3,12393.43465508816,65.0,73.5,-0.17936035,-0.1852478,1.9565282,65.0,73.5,0.0
83019bfffffffff,64.29047628957703,74.29307579963533,3,12393.43465508816,64.0,74.5,-0.25635737,-0.30088997,1.7112064,64.0,74.5,0.0
83019cfffffffff,58.73106534860824,72.95036153462134,3,12393.43465508816,59.0,72.5,0.18021426,-0.6292925,1.9855279,59.0,72.5,1.1886401
83019dfffffffff,57.69721422665366,73.98734281082102,3,12393.43465508816,58.0,73.5,,,,58.0,73.5,
83019efffffffff,62.168503967424925,72.58076576540478,3,12393.43465508816,62.0,72.5,0.10493449,-0.37924862,2.0166302,62.0,72.5,3.4828877
8301a0fffffffff,45.80371921272672,71.13194808158163,3,12393.43465508816,46.0,71.5,0.46025085,-0.38957003,2.5149612,46.0,71.5,1.3106886
8301a1fffffffff,44.18416520275839,72.04291357094309,3,12393.43465508816,44.0,72.5,0.38672304,-0.7466818,2.6029189,44.0,72.5,1.6221364
8301a2fffffffff,48.97237801534271,70.98673213855534,3,12393.43465508816,49.0,70.5,0.4666324,-0.22968075,2.478066,49.0,70.5,0.9291239
8301a3fffffffff,47.52634283553996,71.92731599302986,3,12393.43465508816,48.0,71.5,0.3213754,-0.21812028,2.5068533,48.0,71.5,1.1905437
8301a4fffffffff,44.2412311380248,70.33508256708615,3,12393.43465508816,44.0,70.5,0.7112337,-0.30589578,2.4842777,44.0,70.5,1.1787373
8301a5fffffffff,42.62424274249226,71.22228206389647,3,12393.43465508816,43.0,71.5,0.6255577,-0.60115325,2.6340234,43.0,71.5,1.4995986
8301a6fffffffff,47.267691557988975,70.21523742194314,3,12393.43465508816,47.0,70.5,0.6021778,-0.2657004,2.499958,47.0,70.5,0.97523737
8301a8fffffffff,44.11378097890303,73.79024989884313,3,12393.43465508816,44.0,73.5,0.21913046,-0.84896684,2.563456,44.0,73.5,1.4226295
8301a9fffffffff,42.08853984649845,74.70617445954181,3,12393.43465508816,42.0,74.5,-0.036795214,-1.0844021,2.5907507,42.0,74.5,1.4564712
8301aafffffffff,47.8451605521817,73.67894002089884,3,12393.43465508816,48.0,73.5,0.18813905,-0.58713937,2.5218797,48.0,73.5,1.4297969
8301abfffffffff,46.05547802807662,74.6324032797155,3,12393.43465508816,46.0,74.5,0.015127838,-0.9493313,2.593635,46.0,74.5,1.3302016
8301acfffffffff,42.38588736317143,72.94525425701647,3,12393.43465508816,42.0,72.5,0.42300543,-0.78277576,2.6369586,42.0,72.5,1.9182906
8301adfffffffff,40.38177649387154,73.83558308496677,3,12393.43465508816,40.0,73.5,0.009697661,-0.922109,2.590529,40.0,73.5,1.4598083
8301aefffffffff,45.91572865810924,72.86279952309042,3,12393.43465508816,46.0,72.5,0.36137068,-0.5934338,2.5999317,46.0,72.5,1.3660637
8301b0fffffffff,53.25069492855217,69.82017277653625,3,12393.43465508816,53.0,69.5,0.64154655,-0.27188337,2.4498081,53.0,69.5,1.8755838
8301b1fffffffff,52.11110694916394,70.78661294286711,3,12393.43465508816,52.0,70.5,0.28215754,-0.35449207,2.549389,52.0,70.5,1.2386498
8301b2fffffffff,56.077542315620775,69.54907075367532,3,12393.43465508816,56.0,69.5,0.72226804,-0.3815409,2.3854482,56.0,69.5,2.72653
8301b3fffffffff,55.20186324492784,70.53215189259905,3,12393.43465508816,55.0,70.5,0.17717427,-0.69291854,2.3911164,55.0,70.5,1.0912172
8301b4fffffffff,51.02633714738777,69.09660265028579,3,12393.43465508816,51.0,69.5,0.62891096,-0.17739207,2.4643395,51.0,69.5,1.1914698
8301b5fffffffff,50.276244881011536,70.04353070236469,3,12393.43465508816,50.0,70.5,0.38526115,-0.25390452,2.4953034,50.0,70.5,0.8855396
8301b6fffffffff,53.77990359087595,68.85730289433836,3,12393.43465508816,54.0,68.5,,,,54.0,68.5,
830200fffffffff,-107.4292022430375,79.22098635627604,3,12393.43465508816,-107.0,79.5,0.71896124,-1.6091226,2.6812658,-107.0,79.5,0.0
830201fffffffff,-102.59445003236924,78.73091169852648,3,12393.43465508816,-103.0,78.5,,,,-103.0,78.5,
830202fffffffff,-112.0509388477313,78.56938227914101,3,12393.43465508816,-112.0,78.5,,,,-112.0,78.5,
830203fffffffff,-107.31283812276168,78.15282216154696,3,12393.43465508816,-107.0,78.5,0.7891242,-1.676726,2.6507177,-107.0,78.5,0.0
830204fffffffff,-107.57083271015787,80.28909770472748,3,12393.43465508816,-108.0,80.5,0.6102071,-1.4396677,2.6905851,-108.0,80.5,0.0
830205fffffffff,-102.25760016841696,79.79572425627781,3,12393.43465508816,-102.0,79.5,,,,-102.0,79.5,
830206fffffffff,-112.6787601978455,79.62942556272745,3,12393.43465508816,-113.0,79.5,0.9476317,-1.3945159,2.5928283,-113.0,79.5,0.0
830208fffffffff,-98.75249733339167,77.08368530853505,3,12393.43465508816,-99.0,77.5,0.7912939,-1.2889473,2.2260401,-99.0,77.5,0.0
830209fffffffff,-94.94738064982408,76.44570351546561,3,12393.43465508816,-95.0,76.5,,,,-95.0,76.5,
83020afffffffff,-103.11589225587568,76.56841966133133,3,12393.43465508816,-103.0,76.5,,,,-103.0,76.5,
83020bfffffffff,-99.28277993473904,75.99420492235866,3,12393.43465508816,-99.0,75.5,,,,-99.0,75.5,
83020cfffffffff,-98.13263684521056,78.16192467126618,3,12393.43465508816,-98.0,78.5,,,,-98.0,78.5,
83020dfffffffff,-94.05006189807354,77.52183413277088,3,12393.43465508816,-94.0,77.5,,,,-94.0,77.5,
83020efffffffff,-102.87641675068748,77.65491880970399,3,12393.43465508816,-103.0,77.5,0.9563223,-1.5121036,2.4986572,-103.0,77.5,0.0
